T_FD[K],N_FD
5.32221206317652e-6,7197199.24681376
5.31291893082652e-6,7195100.27425472
5.30362387335544e-6,7192997.26742212
5.29432688609838e-6,7190890.21050777
5.28502796436238e-6,7188779.08760798
5.27572710343999e-6,7186663.88272626
5.26642429860123e-6,7184544.57977061
5.25711954509471e-6,7182421.16255305
5.24781283814469e-6,7180293.61478813
5.23850417295689e-6,7178161.92009371
5.22919354471191e-6,7176026.0619885
5.21988094857167e-6,7173886.02389295
5.21056637967752e-6,7171741.78912808
5.20124983314886e-6,7169593.34091425
5.19193130407787e-6,7167440.66236909
5.18261078753698e-6,7165283.73650864
5.17328827857428e-6,7163122.54624533
5.16396377222146e-6,7160957.07438931
5.15463726347766e-6,7158787.30364336
5.14530874733019e-6,7156613.21660754
5.1359782187351e-6,7154434.79577328
5.12664567262631e-6,7152252.02352488
5.11731110391312e-6,7150064.88213809
5.10797450748583e-6,7147873.35378068
5.09863587820986e-6,7145677.42051008
5.08929521092426e-6,7143477.06427208
5.07995250044442e-6,7141272.26690069
5.07060774156125e-6,7139063.01011702
5.0612609290407e-6,7136849.27552826
5.05191205762749e-6,7134631.0446278
5.04256112203757e-6,7132408.29879226
5.03320811696645e-6,7130181.01928281
5.02385303707865e-6,7127949.18724143
5.0144958770167e-6,7125712.78369234
5.00513663139893e-6,7123471.78954051
4.99577529481781e-6,7121226.18557018
4.98641186183488e-6,7118975.95244259
4.97704632699107e-6,7116721.07069771
4.96767868480235e-6,7114461.52075216
4.95830892975223e-6,7112197.28289608
4.94893705629948e-6,7109928.33729426
4.93956305887874e-6,7107654.66398526
4.93018693189786e-6,7105376.24287969
4.92080866973585e-6,7103093.05375854
4.91142826674117e-6,7100805.07627167
4.90204571724119e-6,7098512.28993939
4.89266101553412e-6,7096214.67414907
4.88327415588511e-6,7093912.20815302
4.87388513253693e-6,7091604.87107034
4.86449393969973e-6,7089292.64188295
4.85510057155909e-6,7086975.49943667
4.84570502227027e-6,7084653.42243853
4.83630728596005e-6,7082326.3894561
4.82690735672554e-6,7079994.37891597
4.81750522863345e-6,7077657.36910241
4.80810089571986e-6,7075315.33815605
4.79869435199383e-6,7072968.26407374
4.78928559143804e-6,7070616.12470749
4.77987460799651e-6,7068258.89775977
4.77046139558644e-6,7065896.56078562
4.76104594809694e-6,7063529.091191
4.75162825938505e-6,7061156.4662304
4.74220832327231e-6,7058778.66300461
4.73278613355504e-6,7056395.65846227
4.72336168399533e-6,7054007.42939604
4.71393496832249e-6,7051613.95244166
4.70450598023822e-6,7049215.20407807
4.69507471340621e-6,7046811.16062308
4.68564116145839e-6,7044401.79823376
4.67620531799843e-6,7041987.09290609
4.66676717658999e-6,7039567.02047011
4.65732673077081e-6,7037141.55659259
4.64788397404214e-6,7034710.67677256
4.63843889987142e-6,7032274.35634055
4.62899150169231e-6,7029832.57045718
4.61954177290232e-6,7027385.29411094
4.61008970686711e-6,7024932.50211796
4.60063529691324e-6,7022474.16911833
4.59117853633972e-6,7020010.26957796
4.58171941840292e-6,7017540.77778257
4.57225793632931e-6,7015065.66783986
4.5627940833048e-6,7012584.91367477
4.55332785248268e-6,7010098.48903019
4.54385923697727e-6,7007606.36746344
4.53438822986726e-6,7005108.5223456
4.52491482419364e-6,7002604.92685925
4.51543901296142e-6,7000095.55399721
4.50596078913608e-6,6997580.37655983
4.49648014564944e-6,6995059.36715498
4.48699707538903e-6,6992532.49819307
4.47751157121096e-6,6989999.7418892
4.46802362592519e-6,6987461.07025686
4.45853323230689e-6,6984916.45510957
4.44904038309445e-6,6982365.86805842
4.43954507097992e-6,6979809.28050728
4.43004728861976e-6,6977246.66365422
4.42054702862951e-6,6974677.98848792
4.41104428358223e-6,6972103.22578529
4.40153904601307e-6,6969522.3461109
4.39203130841378e-6,6966935.31981331
4.38252106323344e-6,6964342.11702325
4.37300830288274e-6,6961742.70765296
4.36349301972561e-6,6959137.06139151
4.35397520608772e-6,6956525.14770534
4.34445485424992e-6,6953906.93583415
4.33493195644787e-6,6951282.39478858
4.32540650487765e-6,6948651.49334989
4.31587849168676e-6,6946014.20006486
4.30634790898144e-6,6943370.48324592
4.29681474882212e-6,6940720.31096746
4.28727900322225e-6,6938063.65106318
4.27774066415323e-6,6935400.47112535
4.26819972353753e-6,6932730.7385003
4.25865617325291e-6,6930054.4202874
4.24911000513005e-6,6927371.4833359
4.23956121095365e-6,6924681.89424287
4.23000978245958e-6,6921985.61934983
4.2204557113355e-6,6919282.62474047
4.21089898922247e-6,6916572.87623865
4.20133960771033e-6,6913856.33940435
4.19177755834371e-6,6911132.97953304
4.18221283261238e-6,6908402.76164993
4.17264542196173e-6,6905665.65051074
4.16307531778289e-6,6902921.61059578
4.15350251142055e-6,6900170.60610982
4.14392699416082e-6,6897412.6009753
4.13434875724579e-6,6894647.55883439
4.12476779186138e-6,6891875.44304209
4.11518408914257e-6,6889096.21666517
4.10559764016833e-6,6886309.84247752
4.09600843596906e-6,6883516.28295973
4.08641646751715e-6,6880715.50029295
4.07682172573233e-6,6877907.45635764
4.06722420147701e-6,6875092.11272899
4.05762388556398e-6,6872269.43067635
4.04802076874326e-6,6869439.37115572
4.03841484171451e-6,6866601.89481071
4.02880609511442e-6,6863756.9619651
4.01919451952943e-6,6860904.5326238
4.00958010548154e-6,6858044.5664648
3.99996284343724e-6,6855177.0228388
3.99034272380469e-6,6852301.86076485
3.98071973693252e-6,6849419.03892649
3.97109387310786e-6,6846528.51566758
3.96146512256002e-6,6843630.24899002
3.95183347545318e-6,6840724.19654761
3.94219892189291e-6,6837810.31564469
3.93256145192188e-6,6834888.56323092
3.92292105551919e-6,6831958.89589733
3.91327772260312e-6,6829021.26987345
3.90363144302553e-6,6826075.64102153
3.89398220657383e-6,6823121.9648333
3.88433000297055e-6,6820160.19642584
3.87467482187447e-6,6817190.29053801
3.86501665287569e-6,6814212.20152459
3.85535548549816e-6,6811225.88335303
3.84569130919812e-6,6808231.28959877
3.83602411336421e-6,6805228.37344096
3.82635388731565e-6,6802217.08765751
3.81668062030201e-6,6799197.38462066
3.80700430150309e-6,6796169.21629249
3.7973249200286e-6,6793132.53422027
3.78764246491422e-6,6790087.2895305
3.77795692512687e-6,6787033.4329262
3.76826828955726e-6,6783970.91467946
3.7585765470253e-6,6780899.68462867
3.74888168627475e-6,6777819.69217171
3.73918369597537e-6,6774730.88626185
3.72948256472162e-6,6771633.21540225
3.71977828102995e-6,6768526.62763996
3.71007083333995e-6,6765411.07056117
3.70036021001579e-6,6762286.49128654
3.69064639933942e-6,6759152.8364634
3.68092938951467e-6,6756010.05226192
3.67120916866487e-6,6752858.08436874
3.66148572483278e-6,6749696.87798146
3.65175904597776e-6,6746526.37780194
3.64202911998018e-6,6743346.52803226
3.63229593463164e-6,6740157.27236528
3.62255947764415e-6,6736958.55398219
3.61281973664184e-6,6733750.31554343
3.60307669916347e-6,6730532.49918365
3.59333035265934e-6,6727305.04650427
3.58358068449545e-6,6724067.89856892
3.57382768194588e-6,6720820.99589415
3.5640713321959e-6,6717564.2784442
3.55431162233966e-6,6714297.68562356
3.54454853938228e-6,6711021.15627114
3.53478207023368e-6,6707734.62865117
3.52501220171159e-6,6704438.04044746
3.51523892053802e-6,6701131.32875514
3.50546221334327e-6,6697814.43007509
3.49568206665621e-6,6694487.28030302
3.48589846691262e-6,6691149.81472539
3.47611140044857e-6,6687801.96800945
3.46632085349992e-6,6684443.67419548
3.45652681220207e-6,6681074.86668905
3.44672926258985e-6,6677695.47825318
3.43692819059493e-6,6674305.44099945
3.42712358204506e-6,6670904.68637967
3.41731542266243e-6,6667493.145177
3.40750369806536e-6,6664070.74749841
3.3976883937636e-6,6660637.42276432
3.38786949516e-6,6657193.09970071
3.378046987546e-6,6653737.70632861
3.36822085610361e-6,6650271.16995602
3.3583910859014e-6,6646793.41716732
3.34855766189708e-6,6643304.37381509
3.33872056893435e-6,6639803.96500961
3.32887979173841e-6,6636292.11510751
3.31903531491945e-6,6632768.74770358
3.30918712296952e-6,6629233.78561972
3.29933520026093e-6,6625687.15089431
3.289479531045e-6,6622128.76477158
3.27962009945108e-6,6618558.54769092
3.26975688948491e-6,6614976.4192757
3.25988988502747e-6,6611382.29832217
3.25001906983331e-6,6607776.10278791
3.24014442752848e-6,6604157.74977995
3.23026594160936e-6,6600527.15554305
3.22038359544372e-6,6596884.23544874
3.21049737226438e-6,6593228.90398105
3.20060725517149e-6,6589561.07472562
3.19071322713006e-6,6585880.66035667
3.18081527096904e-6,6582187.57262433
3.17091336937607e-6,6578481.72234
3.16100750490114e-6,6574763.01936517
3.15109765995144e-6,6571031.37259636
3.14118381678948e-6,6567286.68995116
3.13126595753449e-6,6563528.87835544
3.12134406415797e-6,6559757.84372782
3.11141811848291e-6,6555973.49096548
3.10148810218093e-6,6552175.72392881
3.09155399677221e-6,6548364.44542696
3.08161578362253e-6,6544539.55720193
3.0716734439412e-6,6540700.95991277
3.0617269587799e-6,6536848.55311986
3.05177630903034e-6,6532982.23526842
3.04182147542323e-6,6529101.90367229
3.03186243852345e-6,6525207.45449574
3.02189917873193e-6,6521298.78273797
3.01193167628104e-6,6517375.78221437
3.00195991123293e-6,6513438.34553878
2.99198386347799e-6,6509486.36410557
2.9820035127315e-6,6505519.72807041
2.97201883853384e-6,6501538.32633246
2.96202982024436e-6,6497542.04651328
2.95203643704313e-6,6493530.77493892
2.94203866792593e-6,6489504.39661862
2.93203649170347e-6,6485462.79522508
2.92202988699743e-6,6481405.85307282
2.91201883224101e-6,6477333.45109832
2.90200330567214e-6,6473245.46883629
2.89198328533455e-6,6469141.7843992
2.88195874907379e-6,6465022.27445406
2.87192967453427e-6,6460886.8141992
2.86189603915725e-6,6456735.27734111
2.85185782017859e-6,6452567.53607069
2.84181499462447e-6,6448383.46103806
2.83176753931e-6,6444182.9213283
2.82171543083646e-6,6439965.78443604
2.81165864558761e-6,6435731.91623913
2.80159715972618e-6,6431481.18097183
2.79153094919263e-6,6427213.44119861
2.78145998970119e-6,6422928.55778616
2.77138425673642e-6,6418626.38987496
2.76130372555033e-6,6414306.79485072
2.75121837115966e-6,6409969.62831521
2.74112816834289e-6,6405614.74405641
2.73103309163497e-6,6401241.99401696
2.72093311532566e-6,6396851.22826372
2.71082821345487e-6,6392442.29495523
2.70071835981224e-6,6388015.04031061
2.69060352792828e-6,6383569.30857367
2.68048369107619e-6,6379104.9419815
2.6703588222637e-6,6374621.78072755
2.6602288942325e-6,6370119.66292764
2.65009387945262e-6,6365598.42458279
2.63995375011919e-6,6361057.89954243
2.62980847814737e-6,6356497.91946592
2.61965803517059e-6,6351918.31378497
2.60950239253368e-6,6347318.9096626
2.59934152129025e-6,6342699.53195343
2.58917539219832e-6,6338060.00316223
2.57900397571469e-6,6333400.1434009
2.56882724199305e-6,6328719.77034648
2.55864516087643e-6,6324018.69919527
2.5484577018938e-6,6319296.74261817
2.53826483425579e-6,6314553.71071452
2.52806652684889e-6,6309789.41096416
2.51786274823147e-6,6305003.64817941
2.50765346662833e-6,6300196.22445509
2.49743864992447e-6,6295366.93911719
2.48721826566201e-6,6290515.58867191
2.47699228103275e-6,6285641.96675127
2.46676066287394e-6,6280745.86405924
2.45652337766198e-6,6275827.06831551
2.44628039150776e-6,6270885.36419884
2.43603167014906e-6,6265920.5332875
2.42577717894635e-6,6260932.35400025
2.41551688287548e-6,6255920.60153418
2.40525074652254e-6,6250885.04780236
2.39497873407752e-6,6245825.46136928
2.38470080932559e-6,6240741.6073835
2.37441693564376e-6,6235633.24751172
2.36412707599189e-6,6230500.13986808
2.35383119290728e-6,6225342.03894382
2.34352924849583e-6,6220158.69553321
2.33322120442603e-6,6214949.85665948
2.32290702192189e-6,6209715.26549816
2.31258666175447e-6,6204454.66129789
2.30226008423534e-6,6199167.77930027
2.29192724920744e-6,6193854.35065634
2.28158811603771e-6,6188514.10234197
2.27124264360888e-6,6183146.75707062
2.26089079031151e-6,6177752.03320416
2.25053251403404e-6,6172329.64466013
2.24016777215503e-6,6166879.3008181
2.22979652153437e-6,6161400.7064229
2.21941871850391e-6,6155893.56148514
2.20903431885692e-6,6150357.56117837
2.19864327783939e-6,6144792.39573476
2.18824555014111e-6,6139197.75033791
2.17784108988328e-6,6133573.30501076
2.16742985061049e-6,6127918.73450318
2.15701178527857e-6,6122233.70817409
2.14658684624424e-6,6116517.88987159
2.13615498525395e-6,6110770.93780924
2.12571615343244e-6,6104992.50443907
2.11527030127178e-6,6099182.23632124
2.10481737861828e-6,6093339.77398893
2.09435733466066e-6,6087464.75181029
2.08389011791799e-6,6081556.79784649
2.07341567622631e-6,6075615.53370495
2.06293395672548e-6,6069640.57438866
2.05244490584589e-6,6063631.52814117
2.04194846929453e-6,6057587.99628686
2.03144459204019e-6,6051509.57306602
2.02093321829988e-6,6045395.84546612
2.01041429152259e-6,6039246.39304645
1.99988775437536e-6,6033060.78775925
1.98935354872627e-6,6026838.59376355
1.97881161562887e-6,6020579.36723463
1.96826189530526e-6,6014282.65616689
1.9577043271297e-6,6007948.00017132
1.94713884960951e-6,6001574.930265
1.93656540036879e-6,5995162.96865639
1.92598391612919e-6,5988711.62852199
1.91539433269026e-6,5982220.41377597
1.90479658491108e-6,5975688.81883373
1.89419060668931e-6,5969116.32836631
1.88357633094103e-6,5962502.4170478
1.87295368957885e-6,5955846.54929374
1.86232261349081e-6,5949148.17899176
1.85168303251721e-6,5942406.74922237
1.84103487542793e-6,5935621.69197119
1.83037806989886e-6,5928792.42783136
1.81971254248677e-6,5921918.36569524
1.80903821860412e-6,5914998.90243611
1.79835502249391e-6,5908033.42257951
1.78766287720172e-6,5901021.2979617
1.77696170454917e-6,5893961.88737796
1.76625142510507e-6,5886854.53621732
1.75553195815628e-6,5879698.57608503
1.74480322167758e-6,5872493.32441136
1.73406513230009e-6,5865238.0840461
1.72331760528023e-6,5857932.14283957
1.7125605544655e-6,5850574.7732067
1.70179389226121e-6,5843165.23167677
1.69101752959494e-6,5835702.75842556
1.68023137588013e-6,5828186.5767904
1.6694353389788e-6,5820615.89276721
1.65862932516251e-6,5812989.89448825
1.64781323907269e-6,5805307.75168045
1.63698698367881e-6,5797568.61510244
1.62615046023634e-6,5789771.61596065
1.61530356824183e-6,5781915.86530163
1.60444620538797e-6,5774000.45338175
1.59357826751559e-6,5766024.44901071
1.58269964856566e-6,5757986.89887032
1.57181024052792e-6,5749886.82680442
1.56090993338892e-6,5741723.23308115
1.54999861507816e-6,5733495.09362505
1.53907617141141e-6,5725201.3592167
1.52814248603301e-6,5716840.95466016
1.51719744035521e-6,5708412.77791462
1.50624091349619e-6,5699915.69919038
1.49527278221488e-6,5691348.56000543
1.48429292084414e-6,5682710.17220217
1.47330120122104e-6,5673999.31692132
1.46229749261423e-6,5665214.74353062
1.45128166164943e-6,5656355.16850717
1.44025357223074e-6,5647419.27426887
1.42921308546034e-6,5638405.70795471
1.41816005955399e-6,5629313.08014881
1.40709434975327e-6,5620139.96354629
1.39601580823489e-6,5610884.89155805
1.38492428401586e-6,5601546.35685016
1.37381962285508e-6,5592122.80981485
1.36270166715048e-6,5582612.65696845
1.35157025583215e-6,5573014.25927295
1.34042522425129e-6,5563325.93037651
1.32926640406359e-6,5553545.93476719
1.31809362310879e-6,5543672.48583662
1.30690670528381e-6,5533703.74384608
1.29570547041123e-6,5523637.81379085
1.28448973410164e-6,5513472.74315571
1.27325930760974e-6,5503206.51955485
1.26201399768415e-6,5492837.06824943
1.25075360641041e-6,5482362.24953486
1.23947793104657e-6,5471779.85598913
1.2281867638509e-6,5461087.60957356
1.21687989190241e-6,5450283.15857701
1.2055570969117e-6,5439364.07439164
1.1942181550234e-6,5428327.8481105
1.18286283660878e-6,5417171.88693417
1.17149090604829e-6,5405893.51037383
1.16010212150305e-6,5394489.9462363
1.14869623467489e-6,5382958.32637605
1.13727299055445e-6,5371295.6821982
1.12583212715567e-6,5359498.93989353
1.11437337523708e-6,5347564.91538766
1.10289645800786e-6,5335490.30898218
1.0914010908184e-6,5323271.69966566
1.07988698083401e-6,5310905.53906945
1.06835382669064e-6,5298388.14504136
1.05680131813167e-6,5285715.69480806
1.04522913562395e-6,5272884.21769351
1.03363694995199e-6,5259889.58735899
1.02202442178891e-6,5246727.5135263
1.01039120124175e-6,5233393.53314164
9.98736927370025e-7,5219883.00093478
9.87061227675203e-7,5206191.07932299
9.75363717558942e-7,5192312.72760405
9.63643999747405e-7,5178242.69037701
9.51901663679714e-7,5163975.48512452
9.40136284857151e-7,5149505.38888156
9.28347424149824e-7,5134826.42390877
9.16534627058082e-7,5119932.34228038
9.04697422924089e-7,5104816.60928541
8.9283532409003e-7,5089472.38553139
8.80947824997998e-7,5073892.50762622
8.69034401226694e-7,5058069.46730038
8.57094508459366e-7,5041995.38881573
8.45127581376671e-7,5025662.00448876
8.33133032467923e-7,5009060.62813632
8.21110250752781e-7,4992182.12622768
8.09058600405231e-7,4975016.88650102
7.96977419270384e-7,4957554.78377147
7.84866017263606e-7,4939785.14262321
7.72723674640102e-7,4921696.69663742
7.60549640121984e-7,4903277.54376282
7.48343128868148e-7,4884515.09738136
7.3610332026998e-7,4865396.03255966
7.23829355554441e-7,4845906.22690595
7.11520335173322e-7,4826030.6953682
6.99175315954442e-7,4805753.51821129
6.86793307987648e-7,4785057.76129756
6.74373271214432e-7,4763925.38766005
6.61914111685652e-7,4742337.15919978
6.49414677446552e-7,4720272.52715061
6.36873754002283e-7,4697709.50973266
6.24290059310026e-7,4674624.55514995
6.11662238235104e-7,4650992.38776942
5.98988856398707e-7,4626785.83493702
5.86268393332876e-7,4601975.63142498
5.7349923484389e-7,4576530.19794445
5.60679664468176e-7,4550415.38947573
5.47807853884272e-7,4523594.20833315
5.34881852118874e-7,4496026.47585188
5.21899573354705e-7,4467668.45531013
5.08858783110101e-7,4438472.41711203
4.95757082513866e-7,4408386.13526579
4.82591890341531e-7,4377352.30167978
4.69360422407011e-7,4345307.84160567
4.56059667813373e-7,4312183.10946899
4.42686361451672e-7,4277900.9390497
4.29236951990337e-7,4242375.51510402
4.1570756440891e-7,4205511.02449297
4.02093955884514e-7,4167200.03290788
3.88391463517344e-7,4127321.51723156
3.74594941954073e-7,4085738.46180971
3.60698688394546e-7,4042294.89703877
3.46696351688034e-7,3996812.21713806
3.32580821152643e-7,3949084.55537052
3.18344089252836e-7,3898872.91098608
3.03977080142674e-7,3845897.59969747
2.89469433008566e-7,3789828.41751389
